Packetlevel,Neighbour,Component,Depth,Train_AUC,Test_AUC,Train_TPR,Test_TPR,Train_FPR,Test_FPR
6,44,10,3,1.0,0.998,1.0,0.833333,0.774775,0.833333
6,44,10,4,1.0,0.998,1.0,0.857143,0.774775,0.869048
6,44,10,5,1.0,0.997,1.0,0.833333,0.774775,0.857143
6,44,10,6,1.0,0.997,1.0,0.833333,0.774775,0.833333
6,44,10,7,1.0,0.997,1.0,0.833333,0.774775,0.857143
6,44,10,8,1.0,0.997,1.0,0.833333,0.774775,0.857143
6,44,10,9,1.0,0.997,1.0,0.833333,0.774775,0.857143
6,44,10,10,1.0,0.997,1.0,0.833333,0.774775,0.857143
6,44,10,11,1.0,0.997,1.0,0.833333,0.774775,0.857143
6,44,11,2,1.0,0.998,1.0,0.833333,0.783784,0.857143
6,44,11,3,1.0,0.998,1.0,0.833333,0.774775,0.857143
6,44,11,4,1.0,0.997,1.0,0.857143,0.774775,0.869048
6,44,11,5,1.0,0.997,1.0,0.857143,0.774775,0.904762
6,44,11,6,1.0,0.997,1.0,0.833333,0.774775,0.857143
6,44,11,7,1.0,0.997,1.0,0.833333,0.774775,0.833333
6,44,11,8,1.0,0.997,1.0,0.833333,0.774775,0.833333
6,44,11,9,1.0,0.997,1.0,0.833333,0.774775,0.833333
6,44,11,10,1.0,0.997,1.0,0.833333,0.774775,0.833333
6,44,11,11,1.0,0.997,1.0,0.833333,0.774775,0.833333
6,44,12,2,1.0,0.998,1.0,0.857143,0.783784,0.892857
6,44,12,3,1.0,0.998,1.0,0.833333,0.774775,0.857143
6,44,12,4,1.0,0.997,1.0,0.857143,0.774775,0.904762
6,44,12,5,1.0,0.997,1.0,0.857143,0.774775,0.880952
6,44,12,6,1.0,0.998,1.0,0.857143,0.774775,0.904762
6,44,12,7,1.0,0.997,1.0,0.833333,0.774775,0.833333
6,44,12,8,1.0,0.997,1.0,0.833333,0.774775,0.833333
6,44,12,9,1.0,0.997,1.0,0.833333,0.774775,0.833333
6,44,12,10,1.0,0.997,1.0,0.833333,0.774775,0.833333
6,44,12,11,1.0,0.997,1.0,0.833333,0.774775,0.833333
6,48,5,2,1.0,0.998,1.0,0.928571,0.783784,0.964286
6,48,5,3,1.0,0.998,1.0,0.904762,0.774775,0.904762
6,48,5,4,1.0,0.998,1.0,0.880952,0.774775,0.916667
6,48,5,5,1.0,0.998,1.0,0.857143,0.774775,0.869048
6,48,5,6,1.0,0.997,1.0,0.857143,0.774775,0.869048
6,48,5,7,1.0,0.997,1.0,0.857143,0.774775,0.869048
6,48,5,8,1.0,0.997,1.0,0.857143,0.774775,0.869048
6,48,5,9,1.0,0.997,1.0,0.857143,0.774775,0.869048
6,48,5,10,1.0,0.997,1.0,0.857143,0.774775,0.869048
6,48,5,11,1.0,0.997,1.0,0.857143,0.774775,0.869048
6,48,6,2,1.0,0.998,1.0,0.904762,0.783784,0.928571
6,48,6,3,1.0,0.998,1.0,0.904762,0.774775,0.928571
6,48,6,4,1.0,0.998,1.0,0.880952,0.774775,0.916667
6,48,6,5,1.0,0.998,1.0,0.904762,0.774775,0.892857
6,48,6,6,1.0,0.997,1.0,0.904762,0.774775,0.904762
6,48,6,7,1.0,0.997,1.0,0.880952,0.774775,0.916667
6,48,6,8,1.0,0.997,1.0,0.880952,0.774775,0.916667
6,48,6,9,1.0,0.997,1.0,0.880952,0.774775,0.916667
6,48,6,10,1.0,0.997,1.0,0.880952,0.774775,0.916667
6,48,6,11,1.0,0.997,1.0,0.880952,0.774775,0.916667
6,48,7,2,1.0,0.998,1.0,0.904762,0.783784,0.928571
6,48,7,3,1.0,0.998,1.0,0.904762,0.774775,0.952381
6,48,7,4,1.0,0.998,1.0,0.880952,0.774775,0.952381
6,48,7,5,1.0,0.997,1.0,0.880952,0.774775,0.952381
6,48,7,6,1.0,0.997,1.0,0.880952,0.774775,0.928571
6,48,7,7,1.0,0.997,1.0,0.880952,0.774775,0.928571
6,48,7,8,1.0,0.997,1.0,0.880952,0.774775,0.928571
6,48,7,9,1.0,0.997,1.0,0.880952,0.774775,0.928571
6,48,7,10,1.0,0.997,1.0,0.880952,0.774775,0.928571
6,48,7,11,1.0,0.997,1.0,0.880952,0.774775,0.928571
6,48,8,2,1.0,0.998,1.0,0.880952,0.783784,0.964286
6,48,8,3,1.0,0.998,1.0,0.928571,0.774775,0.97619
6,48,8,4,1.0,0.997,1.0,0.904762,0.774775,0.952381
6,48,8,5,1.0,0.997,1.0,0.880952,0.774775,0.988095
6,48,8,6,1.0,0.997,1.0,0.880952,0.774775,0.928571
6,48,8,7,1.0,0.997,1.0,0.880952,0.774775,0.928571
6,48,8,8,1.0,0.997,1.0,0.880952,0.774775,0.928571
6,48,8,9,1.0,0.997,1.0,0.880952,0.774775,0.928571
6,48,8,10,1.0,0.997,1.0,0.880952,0.774775,0.928571
6,48,8,11,1.0,0.997,1.0,0.880952,0.774775,0.928571
6,48,9,2,1.0,0.998,1.0,0.904762,0.783784,1.0
6,48,9,3,1.0,0.998,1.0,0.904762,0.774775,0.97619
6,48,9,4,1.0,0.998,1.0,0.904762,0.774775,1.011905
6,48,9,5,1.0,0.997,1.0,0.880952,0.774775,0.964286
6,48,9,6,1.0,0.997,1.0,0.833333,0.774775,0.904762
6,48,9,7,1.0,0.997,1.0,0.880952,0.774775,0.952381
6,48,9,8,1.0,0.997,1.0,0.880952,0.774775,0.952381
6,48,9,9,1.0,0.997,1.0,0.880952,0.774775,0.952381
6,48,9,10,1.0,0.997,1.0,0.880952,0.774775,0.952381
6,48,9,11,1.0,0.997,1.0,0.880952,0.774775,0.952381
6,48,10,2,1.0,0.998,1.0,0.880952,0.774775,0.928571
6,48,10,3,1.0,0.998,1.0,0.880952,0.774775,0.940476
6,48,10,4,1.0,0.998,1.0,0.833333,0.774775,0.845238
6,48,10,5,1.0,0.997,1.0,0.857143,0.774775,0.928571
6,48,10,6,1.0,0.997,1.0,0.857143,0.774775,0.916667
6,48,10,7,1.0,0.997,1.0,0.857143,0.774775,0.892857
6,48,10,8,1.0,0.997,1.0,0.857143,0.774775,0.892857
6,48,10,9,1.0,0.997,1.0,0.857143,0.774775,0.892857
6,48,10,10,1.0,0.997,1.0,0.857143,0.774775,0.892857
6,48,10,11,1.0,0.997,1.0,0.857143,0.774775,0.892857
6,48,11,2,1.0,0.998,1.0,0.880952,0.774775,0.916667
6,48,11,3,1.0,0.998,1.0,0.857143,0.774775,0.904762
6,48,11,4,1.0,0.997,1.0,0.833333,0.774775,0.857143
6,48,11,5,1.0,0.997,1.0,0.880952,0.774775,0.928571
6,48,11,6,1.0,0.997,1.0,0.880952,0.774775,0.928571
6,48,11,7,1.0,0.997,1.0,0.880952,0.774775,0.928571
6,48,11,8,1.0,0.997,1.0,0.880952,0.774775,0.928571
6,48,11,9,1.0,0.997,1.0,0.880952,0.774775,0.928571
6,48,11,10,1.0,0.997,1.0,0.880952,0.774775,0.928571
6,48,11,11,1.0,0.997,1.0,0.880952,0.774775,0.928571
6,48,12,2,1.0,0.998,1.0,0.880952,0.774775,0.916667
6,48,12,3,1.0,0.998,1.0,0.904762,0.774775,0.952381
6,48,12,4,1.0,0.997,1.0,0.880952,0.774775,0.940476
6,48,12,5,1.0,0.997,1.0,0.833333,0.774775,0.857143
6,48,12,6,1.0,0.997,1.0,0.833333,0.774775,0.880952
6,48,12,7,1.0,0.997,1.0,0.833333,0.774775,0.880952
6,48,12,8,1.0,0.997,1.0,0.833333,0.774775,0.880952
6,48,12,9,1.0,0.997,1.0,0.833333,0.774775,0.880952
6,48,12,10,1.0,0.997,1.0,0.833333,0.774775,0.880952
6,48,12,11,1.0,0.997,1.0,0.833333,0.774775,0.880952
6,52,5,2,1.0,0.998,0.981982,0.880952,0.774775,0.880952
6,52,5,3,1.0,0.998,1.0,0.857143,0.774775,0.880952
6,52,5,4,1.0,0.998,1.0,0.880952,0.774775,0.904762
6,52,5,5,1.0,0.998,1.0,0.880952,0.774775,0.892857
6,52,5,6,1.0,0.998,1.0,0.880952,0.774775,0.904762
6,52,5,7,1.0,0.998,1.0,0.904762,0.774775,0.928571
6,52,5,8,1.0,0.998,1.0,0.904762,0.774775,0.928571
6,52,5,9,1.0,0.998,1.0,0.904762,0.774775,0.928571
6,52,5,10,1.0,0.998,1.0,0.904762,0.774775,0.928571
6,52,5,11,1.0,0.998,1.0,0.904762,0.774775,0.928571
6,52,6,2,1.0,0.998,0.981982,0.857143,0.774775,0.845238
6,52,6,3,1.0,0.998,1.0,0.880952,0.774775,0.916667
6,52,6,4,1.0,0.998,1.0,0.833333,0.774775,0.845238
6,52,6,5,1.0,0.997,1.0,0.857143,0.774775,0.892857
6,52,6,6,1.0,0.997,1.0,0.880952,0.774775,0.916667
6,52,6,7,1.0,0.997,1.0,0.880952,0.774775,0.916667
6,52,6,8,1.0,0.997,1.0,0.880952,0.774775,0.916667
6,52,6,9,1.0,0.997,1.0,0.880952,0.774775,0.916667
6,52,6,10,1.0,0.997,1.0,0.880952,0.774775,0.916667
6,52,6,11,1.0,0.997,1.0,0.880952,0.774775,0.916667
6,52,7,2,1.0,0.998,1.0,0.880952,0.783784,0.880952
6,52,7,3,1.0,0.998,1.0,0.928571,0.774775,0.916667
6,52,7,4,1.0,0.998,1.0,0.857143,0.774775,0.845238
6,52,7,5,1.0,0.998,1.0,0.857143,0.774775,0.845238
6,52,7,6,1.0,0.998,1.0,0.904762,0.774775,0.940476
6,52,7,7,1.0,0.998,1.0,0.880952,0.774775,0.916667
6,52,7,8,1.0,0.998,1.0,0.880952,0.774775,0.916667
6,52,7,9,1.0,0.998,1.0,0.880952,0.774775,0.916667
6,52,7,10,1.0,0.998,1.0,0.880952,0.774775,0.916667
6,52,7,11,1.0,0.998,1.0,0.880952,0.774775,0.916667
6,52,8,2,1.0,0.998,1.0,0.904762,0.783784,0.892857
6,52,8,3,1.0,0.998,1.0,0.928571,0.774775,0.904762
6,52,8,4,1.0,0.998,1.0,0.857143,0.774775,0.845238
6,52,8,5,1.0,0.998,1.0,0.857143,0.774775,0.845238
6,52,8,6,1.0,0.998,1.0,0.880952,0.774775,0.869048
6,52,8,7,1.0,0.998,1.0,0.904762,0.774775,0.940476
6,52,8,8,1.0,0.998,1.0,0.904762,0.774775,0.940476
6,52,8,9,1.0,0.998,1.0,0.904762,0.774775,0.940476
6,52,8,10,1.0,0.998,1.0,0.904762,0.774775,0.940476
6,52,8,11,1.0,0.998,1.0,0.904762,0.774775,0.940476
6,52,9,2,1.0,0.998,1.0,0.904762,0.783784,0.880952
6,52,9,3,1.0,0.998,1.0,0.880952,0.774775,0.892857
6,52,9,4,1.0,0.998,1.0,0.857143,0.774775,0.880952
6,52,9,5,1.0,0.998,1.0,0.880952,0.774775,0.880952
6,52,9,6,1.0,0.998,1.0,0.833333,0.774775,0.809524
6,52,9,7,1.0,0.998,1.0,0.833333,0.774775,0.809524
6,52,9,8,1.0,0.998,1.0,0.833333,0.774775,0.809524
6,52,9,9,1.0,0.998,1.0,0.833333,0.774775,0.809524
6,52,9,10,1.0,0.998,1.0,0.833333,0.774775,0.809524
6,52,9,11,1.0,0.998,1.0,0.833333,0.774775,0.809524
6,52,10,2,1.0,0.998,1.0,0.904762,0.774775,0.904762
6,52,10,3,1.0,0.998,1.0,0.880952,0.774775,0.928571
6,52,10,4,1.0,0.998,1.0,0.880952,0.774775,0.904762
6,52,10,5,1.0,0.998,1.0,0.904762,0.774775,0.952381
6,52,10,6,1.0,0.998,1.0,0.928571,0.774775,0.952381
6,52,10,7,1.0,0.998,1.0,0.904762,0.774775,0.928571
6,52,10,8,1.0,0.998,1.0,0.904762,0.774775,0.928571
6,52,10,9,1.0,0.998,1.0,0.904762,0.774775,0.928571
6,52,10,10,1.0,0.998,1.0,0.904762,0.774775,0.928571
6,52,10,11,1.0,0.998,1.0,0.904762,0.774775,0.928571
6,52,11,2,1.0,0.998,1.0,0.880952,0.774775,0.952381
6,52,11,3,1.0,0.998,1.0,0.857143,0.774775,0.892857
6,52,11,4,1.0,0.998,1.0,0.857143,0.774775,0.857143
6,52,11,5,1.0,0.998,1.0,0.880952,0.774775,0.928571
6,52,11,6,1.0,0.998,1.0,0.880952,0.774775,0.904762
6,52,11,7,1.0,0.998,1.0,0.880952,0.774775,0.904762
6,52,11,8,1.0,0.998,1.0,0.880952,0.774775,0.904762
6,52,11,9,1.0,0.998,1.0,0.880952,0.774775,0.904762
6,52,11,10,1.0,0.998,1.0,0.880952,0.774775,0.904762
6,52,11,11,1.0,0.998,1.0,0.880952,0.774775,0.904762
6,52,12,2,1.0,0.998,1.0,0.880952,0.774775,0.952381
6,52,12,3,1.0,0.998,1.0,0.857143,0.774775,0.880952
6,52,12,4,1.0,0.998,1.0,0.857143,0.774775,0.833333
6,52,12,5,1.0,0.998,1.0,0.880952,0.774775,0.904762
6,52,12,6,1.0,0.998,1.0,0.880952,0.774775,0.928571
6,52,12,7,1.0,0.998,1.0,0.880952,0.774775,0.928571
6,52,12,8,1.0,0.998,1.0,0.880952,0.774775,0.928571
6,52,12,9,1.0,0.998,1.0,0.880952,0.774775,0.928571
6,52,12,10,1.0,0.998,1.0,0.880952,0.774775,0.928571
6,52,12,11,1.0,0.998,1.0,0.880952,0.774775,0.928571
7,20,5,2,1.0,0.998,0.981982,0.880952,0.765766,0.869048
7,20,5,3,1.0,0.998,1.0,0.857143,0.774775,0.869048
7,20,5,4,1.0,0.998,1.0,0.857143,0.774775,0.857143
7,20,5,5,1.0,0.998,1.0,0.857143,0.774775,0.869048
7,20,5,6,1.0,0.998,1.0,0.833333,0.774775,0.845238
7,20,5,7,1.0,0.998,1.0,0.857143,0.774775,0.821429
7,20,5,8,1.0,0.998,1.0,0.857143,0.774775,0.821429
7,20,5,9,1.0,0.998,1.0,0.857143,0.774775,0.821429
7,20,5,10,1.0,0.998,1.0,0.857143,0.774775,0.821429
7,20,5,11,1.0,0.998,1.0,0.857143,0.774775,0.821429
7,20,6,2,1.0,0.998,0.981982,0.880952,0.765766,0.880952
7,20,6,3,1.0,0.998,1.0,0.857143,0.774775,0.869048
7,20,6,4,1.0,0.998,1.0,0.857143,0.774775,0.857143
7,20,6,5,1.0,0.998,1.0,0.833333,0.774775,0.845238
7,20,6,6,1.0,0.998,1.0,0.857143,0.774775,0.821429
7,20,6,7,1.0,0.997,1.0,0.857143,0.774775,0.857143
7,20,6,8,1.0,0.997,1.0,0.857143,0.774775,0.857143
7,20,6,9,1.0,0.997,1.0,0.857143,0.774775,0.857143
7,20,6,10,1.0,0.997,1.0,0.857143,0.774775,0.857143
7,20,6,11,1.0,0.997,1.0,0.857143,0.774775,0.857143
7,20,7,2,1.0,0.998,0.981982,0.880952,0.765766,0.857143
7,20,7,3,1.0,0.998,1.0,0.880952,0.774775,0.869048
7,20,7,4,1.0,0.998,1.0,0.857143,0.774775,0.833333
7,20,7,5,1.0,0.998,1.0,0.833333,0.774775,0.845238
7,20,7,6,1.0,0.998,1.0,0.857143,0.774775,0.857143
7,20,7,7,1.0,0.998,1.0,0.857143,0.774775,0.869048
7,20,7,8,1.0,0.998,1.0,0.857143,0.774775,0.869048
7,20,7,9,1.0,0.998,1.0,0.857143,0.774775,0.869048
7,20,7,10,1.0,0.998,1.0,0.857143,0.774775,0.869048
7,20,7,11,1.0,0.998,1.0,0.857143,0.774775,0.869048
7,20,8,2,1.0,0.998,0.981982,0.857143,0.765766,0.845238
7,20,8,3,1.0,0.998,1.0,0.857143,0.774775,0.880952
7,20,8,4,1.0,0.998,1.0,0.880952,0.774775,0.869048
7,20,8,5,1.0,0.998,1.0,0.833333,0.774775,0.809524
7,20,8,6,1.0,0.998,1.0,0.833333,0.774775,0.785714
7,20,8,7,1.0,0.998,1.0,0.833333,0.774775,0.785714
7,20,8,8,1.0,0.998,1.0,0.833333,0.774775,0.785714
7,20,8,9,1.0,0.998,1.0,0.833333,0.774775,0.785714
7,20,8,10,1.0,0.998,1.0,0.833333,0.774775,0.785714
7,20,8,11,1.0,0.998,1.0,0.833333,0.774775,0.785714
7,20,9,2,1.0,0.998,1.0,0.880952,0.774775,0.869048
7,20,9,3,1.0,0.998,1.0,0.880952,0.774775,0.904762
7,20,9,4,1.0,0.998,1.0,0.880952,0.774775,0.845238
7,20,9,5,1.0,0.998,1.0,0.880952,0.774775,0.857143
7,20,9,6,1.0,0.998,1.0,0.880952,0.774775,0.857143
7,20,9,7,1.0,0.998,1.0,0.857143,0.774775,0.833333
7,20,9,8,1.0,0.998,1.0,0.857143,0.774775,0.833333
7,20,9,9,1.0,0.998,1.0,0.857143,0.774775,0.833333
7,20,9,10,1.0,0.998,1.0,0.857143,0.774775,0.833333
7,20,9,11,1.0,0.998,1.0,0.857143,0.774775,0.833333
7,20,10,2,1.0,0.998,1.0,0.904762,0.774775,0.928571
7,20,10,3,1.0,0.998,1.0,0.880952,0.774775,0.904762
7,20,10,4,1.0,0.998,1.0,0.880952,0.774775,0.845238
7,20,10,5,1.0,0.998,1.0,0.833333,0.774775,0.809524
7,20,10,6,1.0,0.998,1.0,0.857143,0.774775,0.833333
7,20,10,7,1.0,0.998,1.0,0.857143,0.774775,0.833333
7,20,10,8,1.0,0.998,1.0,0.857143,0.774775,0.833333
7,20,10,9,1.0,0.998,1.0,0.857143,0.774775,0.833333
7,20,10,10,1.0,0.998,1.0,0.857143,0.774775,0.833333
7,20,10,11,1.0,0.998,1.0,0.857143,0.774775,0.833333
7,20,11,2,1.0,0.998,1.0,0.904762,0.774775,0.928571
7,20,11,3,1.0,0.998,1.0,0.880952,0.774775,0.904762
7,20,11,4,1.0,0.998,1.0,0.880952,0.774775,0.869048
7,20,11,5,1.0,0.998,1.0,0.833333,0.774775,0.809524
7,20,11,6,1.0,0.998,1.0,0.857143,0.774775,0.880952
7,20,11,7,1.0,0.998,1.0,0.857143,0.774775,0.857143
7,20,11,8,1.0,0.998,1.0,0.857143,0.774775,0.857143
7,20,11,9,1.0,0.998,1.0,0.857143,0.774775,0.857143
7,20,11,10,1.0,0.998,1.0,0.857143,0.774775,0.857143
7,20,11,11,1.0,0.998,1.0,0.857143,0.774775,0.857143
7,20,12,2,1.0,0.998,0.981982,0.880952,0.765766,0.869048
7,20,12,3,1.0,0.998,1.0,0.880952,0.774775,0.904762
7,20,12,4,1.0,0.998,1.0,0.880952,0.774775,0.845238
7,20,12,5,1.0,0.998,1.0,0.857143,0.774775,0.833333
7,20,12,6,1.0,0.998,1.0,0.880952,0.774775,0.880952
7,20,12,7,1.0,0.998,1.0,0.880952,0.774775,0.857143
7,20,12,8,1.0,0.998,1.0,0.880952,0.774775,0.857143
7,20,12,9,1.0,0.998,1.0,0.880952,0.774775,0.857143
7,20,12,10,1.0,0.998,1.0,0.880952,0.774775,0.857143
7,20,12,11,1.0,0.998,1.0,0.880952,0.774775,0.857143
7,24,5,2,1.0,0.998,0.981982,0.904762,0.774775,0.97619
7,24,5,3,1.0,0.998,1.0,0.857143,0.774775,0.892857
7,24,5,4,1.0,0.998,1.0,0.857143,0.774775,0.892857
7,24,5,5,1.0,0.998,1.0,0.833333,0.774775,0.845238
7,24,5,6,1.0,0.998,1.0,0.857143,0.774775,0.857143
7,24,5,7,1.0,0.998,1.0,0.833333,0.774775,0.857143
7,24,5,8,1.0,0.998,1.0,0.833333,0.774775,0.857143
7,24,5,9,1.0,0.998,1.0,0.833333,0.774775,0.857143
7,24,5,10,1.0,0.998,1.0,0.833333,0.774775,0.857143
7,24,5,11,1.0,0.998,1.0,0.833333,0.774775,0.857143
7,24,6,2,1.0,0.998,0.981982,0.904762,0.774775,0.964286
7,24,6,3,1.0,0.998,1.0,0.833333,0.774775,0.845238
7,24,6,4,1.0,0.998,1.0,0.833333,0.774775,0.869048
7,24,6,5,1.0,0.998,1.0,0.833333,0.774775,0.797619
7,24,6,6,1.0,0.998,1.0,0.833333,0.774775,0.833333
7,24,6,7,1.0,0.998,1.0,0.833333,0.774775,0.833333
7,24,6,8,1.0,0.998,1.0,0.833333,0.774775,0.833333
7,24,6,9,1.0,0.998,1.0,0.833333,0.774775,0.833333
7,24,6,10,1.0,0.998,1.0,0.833333,0.774775,0.833333
7,24,6,11,1.0,0.998,1.0,0.833333,0.774775,0.833333
7,24,7,2,1.0,0.998,0.981982,0.904762,0.774775,0.97619
7,24,7,3,1.0,0.998,1.0,0.833333,0.774775,0.904762
7,24,7,4,1.0,0.998,1.0,0.833333,0.774775,0.857143
7,24,7,5,1.0,0.997,1.0,0.833333,0.774775,0.821429
7,24,7,6,1.0,0.998,1.0,0.833333,0.774775,0.797619
7,24,7,7,1.0,0.998,1.0,0.833333,0.774775,0.797619
7,24,7,8,1.0,0.998,1.0,0.833333,0.774775,0.797619
7,24,7,9,1.0,0.998,1.0,0.833333,0.774775,0.797619
7,24,7,10,1.0,0.998,1.0,0.833333,0.774775,0.797619
7,24,7,11,1.0,0.998,1.0,0.833333,0.774775,0.797619
7,24,8,2,1.0,0.998,1.0,0.904762,0.783784,0.952381
7,24,8,3,1.0,0.998,1.0,0.833333,0.774775,0.833333
7,24,8,4,1.0,0.998,1.0,0.880952,0.774775,0.904762
7,24,8,5,1.0,0.997,1.0,0.833333,0.774775,0.833333
7,24,8,6,1.0,0.998,1.0,0.857143,0.774775,0.821429
7,24,8,7,1.0,0.998,1.0,0.857143,0.774775,0.821429
7,24,8,8,1.0,0.998,1.0,0.857143,0.774775,0.821429
7,24,8,9,1.0,0.998,1.0,0.857143,0.774775,0.821429
7,24,8,10,1.0,0.998,1.0,0.857143,0.774775,0.821429
7,24,8,11,1.0,0.998,1.0,0.857143,0.774775,0.821429
7,24,9,2,1.0,0.998,1.0,0.904762,0.783784,0.952381
7,24,9,3,1.0,0.998,1.0,0.833333,0.774775,0.869048
7,24,9,4,1.0,0.998,1.0,0.880952,0.774775,0.880952
7,24,9,5,1.0,0.997,1.0,0.833333,0.774775,0.833333
7,24,9,6,1.0,0.998,1.0,0.833333,0.774775,0.821429
7,24,9,7,1.0,0.998,1.0,0.833333,0.774775,0.821429
7,24,9,8,1.0,0.998,1.0,0.833333,0.774775,0.821429
7,24,9,9,1.0,0.998,1.0,0.833333,0.774775,0.821429
7,24,9,10,1.0,0.998,1.0,0.833333,0.774775,0.821429
7,24,9,11,1.0,0.998,1.0,0.833333,0.774775,0.821429
7,24,10,2,1.0,0.998,1.0,0.904762,0.783784,0.97619
7,24,10,3,1.0,0.998,1.0,0.809524,0.774775,0.821429
7,24,10,4,1.0,0.998,1.0,0.857143,0.774775,0.833333
7,24,10,5,1.0,0.998,1.0,0.833333,0.774775,0.845238
7,24,10,6,1.0,0.998,1.0,0.857143,0.774775,0.845238
7,24,10,7,1.0,0.998,1.0,0.857143,0.774775,0.857143
7,24,10,8,1.0,0.998,1.0,0.857143,0.774775,0.857143
7,24,10,9,1.0,0.998,1.0,0.857143,0.774775,0.857143
7,24,10,10,1.0,0.998,1.0,0.857143,0.774775,0.857143
7,24,10,11,1.0,0.998,1.0,0.857143,0.774775,0.857143
7,24,11,2,1.0,0.998,1.0,0.904762,0.783784,0.952381
7,24,11,3,1.0,0.998,1.0,0.880952,0.774775,0.940476
7,24,11,4,1.0,0.998,1.0,0.857143,0.774775,0.809524
7,24,11,5,1.0,0.998,1.0,0.833333,0.774775,0.880952
7,24,11,6,1.0,0.998,1.0,0.857143,0.774775,0.845238
7,24,11,7,1.0,0.998,1.0,0.833333,0.774775,0.845238
7,24,11,8,1.0,0.998,1.0,0.833333,0.774775,0.845238
7,24,11,9,1.0,0.998,1.0,0.833333,0.774775,0.845238
7,24,11,10,1.0,0.998,1.0,0.833333,0.774775,0.845238
7,24,11,11,1.0,0.998,1.0,0.833333,0.774775,0.845238
7,24,12,2,1.0,0.998,1.0,0.880952,0.783784,0.952381
7,24,12,3,1.0,0.998,1.0,0.833333,0.774775,0.857143
7,24,12,4,1.0,0.998,1.0,0.857143,0.774775,0.857143
7,24,12,5,1.0,0.998,1.0,0.833333,0.774775,0.821429
7,24,12,6,1.0,0.997,1.0,0.857143,0.774775,0.892857
7,24,12,7,1.0,0.997,1.0,0.809524,0.774775,0.797619
7,24,12,8,1.0,0.997,1.0,0.809524,0.774775,0.797619
7,24,12,9,1.0,0.997,1.0,0.809524,0.774775,0.797619
7,24,12,10,1.0,0.997,1.0,0.809524,0.774775,0.797619
7,24,12,11,1.0,0.997,1.0,0.809524,0.774775,0.797619
7,28,5,2,1.0,0.998,0.981982,0.928571,0.774775,1.011905
7,28,5,3,1.0,0.998,1.0,0.880952,0.774775,0.892857
7,28,5,4,1.0,0.998,1.0,0.904762,0.774775,0.904762
7,28,5,5,1.0,0.997,1.0,0.857143,0.774775,0.833333
7,28,5,6,1.0,0.997,1.0,0.857143,0.774775,0.892857
7,28,5,7,1.0,0.997,1.0,0.857143,0.774775,0.916667
7,28,5,8,1.0,0.997,1.0,0.857143,0.774775,0.904762
7,28,5,9,1.0,0.997,1.0,0.857143,0.774775,0.904762
7,28,5,10,1.0,0.997,1.0,0.857143,0.774775,0.904762
7,28,5,11,1.0,0.997,1.0,0.857143,0.774775,0.904762
7,28,6,2,1.0,0.998,1.0,0.952381,0.774775,1.011905
7,28,6,3,1.0,0.998,1.0,0.880952,0.774775,0.892857
7,28,6,4,1.0,0.998,1.0,0.880952,0.774775,0.892857
7,28,6,5,1.0,0.997,1.0,0.857143,0.774775,0.916667
7,28,6,6,1.0,0.997,1.0,0.880952,0.774775,0.916667
7,28,6,7,1.0,0.997,1.0,0.857143,0.774775,0.892857
7,28,6,8,1.0,0.997,1.0,0.880952,0.774775,0.940476
7,28,6,9,1.0,0.997,1.0,0.880952,0.774775,0.940476
7,28,6,10,1.0,0.997,1.0,0.880952,0.774775,0.940476
7,28,6,11,1.0,0.997,1.0,0.880952,0.774775,0.940476
7,28,7,2,1.0,0.998,1.0,0.928571,0.783784,0.928571
7,28,7,3,1.0,0.998,1.0,0.904762,0.774775,0.904762
7,28,7,4,1.0,0.998,1.0,0.952381,0.774775,1.0
7,28,7,5,1.0,0.997,1.0,0.833333,0.774775,0.845238
7,28,7,6,1.0,0.997,1.0,0.880952,0.774775,0.928571
7,28,7,7,1.0,0.997,1.0,0.880952,0.774775,0.940476
7,28,7,8,1.0,0.997,1.0,0.857143,0.774775,0.892857
7,28,7,9,1.0,0.997,1.0,0.857143,0.774775,0.892857
7,28,7,10,1.0,0.997,1.0,0.857143,0.774775,0.892857
7,28,7,11,1.0,0.997,1.0,0.857143,0.774775,0.892857
7,28,8,2,1.0,0.998,1.0,0.928571,0.783784,0.928571
7,28,8,3,1.0,0.998,1.0,0.880952,0.774775,0.904762
7,28,8,4,1.0,0.998,1.0,0.880952,0.774775,0.916667
7,28,8,5,1.0,0.997,1.0,0.833333,0.774775,0.833333
7,28,8,6,1.0,0.997,1.0,0.857143,0.774775,0.916667
7,28,8,7,1.0,0.997,1.0,0.904762,0.774775,0.928571
7,28,8,8,1.0,0.997,1.0,0.880952,0.774775,0.916667
7,28,8,9,1.0,0.997,1.0,0.880952,0.774775,0.916667
7,28,8,10,1.0,0.997,1.0,0.880952,0.774775,0.916667
7,28,8,11,1.0,0.997,1.0,0.880952,0.774775,0.916667
7,28,9,2,1.0,0.998,1.0,0.928571,0.774775,0.988095
7,28,9,3,1.0,0.998,1.0,0.880952,0.774775,0.904762
7,28,9,4,1.0,0.998,1.0,0.904762,0.774775,0.916667
7,28,9,5,1.0,0.997,1.0,0.857143,0.774775,0.857143
7,28,9,6,1.0,0.997,1.0,0.857143,0.774775,0.880952
7,28,9,7,1.0,0.997,1.0,0.833333,0.774775,0.892857
7,28,9,8,1.0,0.997,1.0,0.880952,0.774775,0.940476
7,28,9,9,1.0,0.997,1.0,0.880952,0.774775,0.940476
